name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
boston,2021-08-09,75,69.1,71.4,75,69.1,71.4,66.3,83.97,1.08,,20.83,,0,0,,12.6,51.6,1021.9,97.9,6.3,201,10.9,5,,2021-08-09T05:45:20,2021-08-09T19:53:23,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-10,74.9,66.8,70.5,74.9,66.8,70.5,65.6,84.6,0.07,,37.5,,0,0,,12.5,132.3,1020.9,95,8.6,182.3,9.8,6,,2021-08-10T05:46:23,2021-08-10T19:52:02,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-11,92.8,73.1,82.4,102.1,73.1,86.5,71.6,71.38,0,,0,,0,0,21.9,18.1,203.8,1015.2,65.6,9.9,330.5,17.8,7,,2021-08-11T05:47:26,2021-08-11T19:50:39,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-12,94.9,75.8,84.6,102.6,75.8,88.6,71.5,66.94,0,,4.17,,0,0,26.5,19.4,230,1013.2,54.5,9.9,331.5,17.9,7,,2021-08-12T05:48:29,2021-08-12T19:49:15,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-13,89.9,77,82.6,96.2,77,85.6,70.5,67.37,0,,0,,0,0,,13.7,185.9,1015.3,63.4,9.9,327.9,17.7,7,,2021-08-13T05:49:32,2021-08-13T19:47:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-14,91.9,78,85.5,97.9,78,89.2,68.9,59.02,0.01,,8.33,,0,0,24.1,18.1,268.3,1015.7,67.4,9.9,317.6,17.2,7,,2021-08-14T05:50:36,2021-08-14T19:46:24,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-15,80.1,69.8,75.2,80.2,69.8,75.2,55.9,51.76,0,,0,,0,0,,12.4,218.6,1021.2,49,9.9,397.6,21.5,7,,2021-08-15T05:51:39,2021-08-15T19:44:56,0.24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-16,77.1,65.6,71.7,77.1,65.6,71.7,58.9,64.44,0,,0,,0,0,,11.1,187,1023,61,9.9,345.3,18.6,7,,2021-08-16T05:52:42,2021-08-16T19:43:28,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-17,84.8,66.5,75.8,85.8,66.5,76.3,63.4,66.99,0,,0,,0,0,,13.7,212.5,1022.5,71.9,9.9,308,16.6,7,,2021-08-17T05:53:46,2021-08-17T19:41:58,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-18,87.9,71.9,78.6,90.3,71.9,79.5,64.5,62.71,0,,0,,0,0,21.9,13.7,211.3,1022.4,85.1,9.9,272.2,13.7,6,,2021-08-18T05:54:50,2021-08-18T19:40:28,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-19,85.9,73.1,77.5,92.3,73.1,79.1,70.9,80.74,0.99,,37.5,,0,0,32.2,20.5,159.9,1015,92,8.7,121.4,6.1,4,,2021-08-19T05:55:53,2021-08-19T19:38:56,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-08-20,80.1,73.1,76.3,83.7,73.1,76.4,70.7,82.86,0.05,,16.67,,0,0,,10.2,184.4,1010.8,95.2,8.6,99,5.3,2,,2021-08-20T05:56:57,2021-08-20T19:37:24,0.48,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-21,82.3,73.1,76.6,87.3,73.1,77.6,70.8,82.66,0,,0,,0,0,,14.8,97.5,1014,78.7,9.5,311.1,16.8,7,,2021-08-21T05:58:00,2021-08-21T19:35:50,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-22,74.1,70.1,72.4,74.1,70.1,72.4,69.3,90.14,0.38,,50,,0,0,37.5,25,67.6,1010.6,94.5,2.9,84.2,3.9,3,,2021-08-22T05:59:04,2021-08-22T19:34:16,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-08-23,76.1,70.1,72.4,76.1,70.1,72.4,69,89.42,0.97,,29.17,,0,0,,13.8,86.3,1011.1,90.1,4.5,256.4,12.9,6,,2021-08-23T06:00:07,2021-08-23T19:32:41,0.51,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-24,89.9,71.1,79.5,93.9,71.1,81.7,69.4,73.44,0.47,,25,,0,0,18.3,14.8,270.5,1010.8,76.3,7.9,299.6,15.1,7,,2021-08-24T06:01:11,2021-08-24T19:31:05,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-25,92,76.7,83.6,93.1,76.7,85.3,67.6,60.35,0,,0,,0,0,,8.9,253.7,1017.5,30.3,9.7,338.7,18.3,7,,2021-08-25T06:02:14,2021-08-25T19:29:29,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-08-26,94.9,75.6,85.5,99.8,75.6,89.7,69.9,60.93,0,,0,,0,0,,12.5,225.4,1017.7,25.7,9.8,348.2,18.8,7,,2021-08-26T06:03:18,2021-08-26T19:27:51,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-27,87.9,76.9,81.9,92.3,76.9,84.9,69.3,66.24,0,,0,,0,0,,11.1,174.8,1018.2,53.6,9.9,337.4,17,7,,2021-08-27T06:04:21,2021-08-27T19:26:13,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-28,76.9,64.1,69.7,76.9,64.1,69.7,56.9,63.95,0.07,,12.5,,0,0,32.1,20.5,71.1,1026.5,90.3,9.8,248,11.6,5,,2021-08-28T06:05:25,2021-08-28T19:24:34,0.67,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-29,73.1,64.9,68.9,73.1,64.9,68.9,59.2,71.35,0.08,,20.83,,0,0,,9.9,147.4,1022.9,100,9.9,134.2,6.3,3,,2021-08-29T06:06:28,2021-08-29T19:22:55,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-30,87.1,71.1,78.7,92.9,71.1,81,69.3,73.68,0,,4.17,,0,0,24.2,18.2,222.4,1011.3,86.5,9.9,250.2,11.7,4,,2021-08-30T06:07:31,2021-08-30T19:21:15,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-08-31,83.9,72.9,78.4,83.7,72.9,78.3,61.8,58.57,0.02,,8.33,,0,0,26.4,16,265.6,1006.9,72.3,9.9,246.6,12.4,5,,2021-08-31T06:08:35,2021-08-31T19:19:34,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-01,74.6,62.1,70.1,74.6,62.1,70.1,60,71.08,0.79,,50,,0,0,21.9,19.4,241.2,1010.1,87.5,8.4,104.7,4.9,2,,2021-09-01T06:09:38,2021-09-01T19:17:53,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702,72508854733"
boston,2021-09-02,74.9,61,66.8,74.9,61,66.8,55.6,69.5,3.38,,37.5,,0,0,33.3,23.9,242.8,1007.2,78.9,7.8,238.5,11.2,6,,2021-09-02T06:10:41,2021-09-02T19:16:11,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-03,75.8,58.8,67.5,75.8,58.8,67.5,50.8,56.23,0,,0,,0,0,19.7,14.7,302.2,1014,38.9,9.9,361.5,16.9,8,,2021-09-03T06:11:44,2021-09-03T19:14:29,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-04,80,62.7,71.4,79.8,62.7,71.4,53.6,54.54,0,,0,,0,0,18.3,14.7,269.3,1013.9,25.2,9.9,374.9,17.5,7,,2021-09-04T06:12:47,2021-09-04T19:12:46,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-09-05,74,63.9,69.4,74,63.9,69.4,60.9,74.62,0.01,,8.33,,0,0,,14.7,206,1011.5,86.1,9.9,121.5,5.7,3,,2021-09-05T06:13:51,2021-09-05T19:11:03,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-06,83.8,69.1,75.2,83,69.1,75.1,60.6,63.77,0.04,,8.33,,0,0,23,16,249,1007.3,60.3,9.7,361.8,16.9,7,,2021-09-06T06:14:54,2021-09-06T19:09:19,1,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-07,80,64.7,73,80,64.7,73,53.9,52.09,0,,0,,0,0,24.2,15.6,257.8,1012.6,26.3,9.9,392,18.3,7,,2021-09-07T06:15:57,2021-09-07T19:07:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-08,84.8,64.7,74.7,85.3,64.7,75,62.1,66.35,0,,0,,0,0,30.2,22.7,193.2,1012,42.6,9.9,340.4,15.9,7,,2021-09-08T06:17:00,2021-09-08T19:05:51,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-09,74.9,69.1,73.6,74.9,69.1,73.6,67.8,82.22,0.57,,70.83,,0,0,20.8,13.7,166.2,1008.4,89.9,9.7,84.1,3.9,2,,2021-09-09T06:18:03,2021-09-09T19:04:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-10,76.9,64.7,70.6,76.9,64.7,70.6,57.6,65.29,0.57,,16.67,,0,0,26.4,18.2,292.3,1008.3,50.7,9.1,355.4,16.6,8,,2021-09-10T06:19:06,2021-09-10T19:02:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-11,78.1,59.8,68.7,78.1,59.8,68.7,50.8,53.95,0,,0,,0,0,32.2,17,251.3,1019.1,23.6,9.9,365.3,17.1,7,,2021-09-11T06:20:10,2021-09-11T19:00:36,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-12,83,65.7,74.1,84.8,65.7,74.6,62.3,67.66,0,,0,,0,0,30.3,22.7,222.5,1016.2,54.3,9.9,319.4,14.9,7,,2021-09-12T06:21:13,2021-09-12T18:58:51,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-13,82.1,68.8,75.5,81.8,68.8,75.5,59.1,58.41,0.06,,12.5,,0,0,19.7,13.6,276,1014.5,60.5,9.8,312,14.6,7,,2021-09-13T06:22:16,2021-09-13T18:57:05,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-14,72.1,63.7,68.6,72.1,63.7,68.6,56.6,65.85,0,,0,,0,0,,15.9,131.3,1018.2,53.7,9.9,342.3,16,7,,2021-09-14T06:23:19,2021-09-14T18:55:19,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-15,84.8,67.9,76.7,90.1,67.9,78.2,67.4,73.65,0,,4.17,,0,0,27.7,19.5,193,1014.9,83.6,9.9,281.6,13.2,6,,2021-09-15T06:24:23,2021-09-15T18:53:33,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-16,75.7,65,69.4,75.7,65,69.4,62.8,79.81,0.31,,33.33,,0,0,,12.6,137.5,1023.4,95.2,9.2,92.8,4.3,2,,2021-09-16T06:25:26,2021-09-16T18:51:47,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-09-17,69.2,65.8,66.7,69.2,65.8,66.7,62.1,85.39,0,,0,,0,0,,12.6,53.8,1025.5,99.9,7.5,78.8,3.7,2,,2021-09-17T06:26:30,2021-09-17T18:50:01,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-18,73.1,65.9,68.6,73.1,65.9,68.6,63.9,85.24,0.03,,8.33,,0,0,25.3,9,196,1017.4,81.7,5.6,161.1,7.5,6,,2021-09-18T06:27:33,2021-09-18T18:48:14,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-19,71.2,61.8,67.6,71.2,61.8,67.6,55.8,67.14,0.29,,20.83,,0,0,17.2,13.8,190.3,1020,49.9,9.6,351.5,16.5,7,,2021-09-19T06:28:37,2021-09-19T18:46:28,0.49,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-09-20,71.2,57.5,64.7,71.2,57.5,64.7,54.4,69.81,0,,0,,0,0,,13.8,139.5,1027.9,22,9.9,353.2,16.5,7,,2021-09-20T06:29:41,2021-09-20T18:44:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-21,72.1,56.6,65.9,72.1,56.6,65.9,58.4,76.87,0,,0,,0,0,,12.5,115.7,1028.8,48.8,9.9,325.1,15.2,7,,2021-09-21T06:30:45,2021-09-21T18:42:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-22,80,66.9,72.4,80,66.9,72.4,65.9,80.52,0,,4.17,,0,0,29.8,14.8,147.9,1022.1,88.3,9.9,168.5,7.9,5,,2021-09-22T06:31:49,2021-09-22T18:41:09,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-09-23,81,67.9,72.8,83.1,67.9,73.1,65.8,79.5,0.03,,16.67,,0,0,32.1,14.9,128.5,1018.7,72.5,9.9,228.5,10.7,6,,2021-09-23T06:32:53,2021-09-23T18:39:23,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-24,79,68.1,74.4,79,68.1,74.4,66.5,77.37,0,,33.33,,0,0,23,18.2,173.4,1016.6,98,9.8,121.8,5.7,3,,2021-09-24T06:33:57,2021-09-24T18:37:37,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-25,73.2,65,68.5,73.2,65,68.5,56.9,67.64,0.01,,12.5,,0,0,,9,195.1,1015.8,84,9.8,244.7,11.5,6,,2021-09-25T06:35:02,2021-09-25T18:35:51,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-09-26,75.8,64.7,68.8,75.8,64.7,68.8,54.6,64.09,0.56,,29.17,,0,0,26.4,17.9,283.8,1008.8,62.7,9.3,314.3,14.7,8,,2021-09-26T06:36:07,2021-09-26T18:34:05,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-09-27,75.8,57.5,67.9,75.8,57.5,67.9,51.5,56.16,0,,4.17,,0,0,28.9,17,226.4,1011.5,53.9,9.9,264.8,12.4,5,,2021-09-27T06:37:11,2021-09-27T18:32:20,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-28,70.9,62.9,68.1,70.9,62.9,68.1,59.4,74.45,0.71,,50,,0,0,,15.8,253.5,1008.8,89.3,8.8,59.2,2.6,2,,2021-09-28T06:38:16,2021-09-28T18:30:34,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-09-29,64.2,51.9,59.3,64.2,51.9,59.3,45.9,61.64,0,,0,,0,0,21.9,14.6,257.3,1013.3,70.7,9.9,233.7,10.9,7,,2021-09-29T06:39:22,2021-09-29T18:28:49,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-09-30,62.9,54.9,58.3,62.9,54.9,58.3,44.1,59.76,0,,8.33,,0,0,20.8,12.7,312.1,1017.1,76.2,9.9,185.5,8.7,5,,2021-09-30T06:40:27,2021-09-30T18:27:05,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-01,66.8,50.8,59.4,66.8,50.8,59.4,43.3,56.94,0,,0,,0,0,20.8,14.7,294.9,1020.8,46.9,9.9,296.2,13.9,6,,2021-10-01T06:41:33,2021-10-01T18:25:20,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-02,74.9,52.7,63.9,74.9,52.7,63.9,49.8,60.96,0,,0,,0,0,25.3,17,244.3,1018.1,45.8,9.9,220.2,10.3,5,,2021-10-02T06:42:39,2021-10-02T18:23:36,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-03,66.9,58,62.6,66.9,58,62.6,56.5,80.47,0,,12.5,,0,0,,12.6,58,1015.6,75.4,9.9,138.1,6,4,,2021-10-03T06:43:45,2021-10-03T18:21:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-10-04,62.9,56.9,60.4,62.9,56.9,60.4,55.4,83.61,0.92,,95.83,,0,0,24.2,20.4,66.3,1018.6,100,7.3,41.2,1.6,1,,2021-10-04T06:44:51,2021-10-04T18:20:09,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702,74490494723,72508854733"
boston,2021-10-05,62,55.1,58.1,62,55.1,58.1,52.9,82.85,0.61,,33.33,,0,0,,13.7,103.9,1024.1,93.2,8.7,52.2,2.4,1,,2021-10-05T06:45:58,2021-10-05T18:18:27,1,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-10-06,68.1,55.8,61.9,68.1,55.8,61.9,51.5,69.55,0,,0,,0,0,,7.9,193.9,1027.5,37.6,9.9,256.3,11.1,7,,2021-10-06T06:47:05,2021-10-06T18:16:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-07,72.1,56.6,64.1,72.1,56.6,64.1,55.2,73.54,0,,0,,0,0,,9,112.3,1024.5,27.5,9.9,295.8,12.8,6,,2021-10-07T06:48:12,2021-10-07T18:15:03,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-08,71.1,59.8,64.4,71.1,59.8,64.4,54.7,71.2,0,,0,,0,0,,17,138,1022.1,47.5,9.8,301.2,13,6,,2021-10-08T06:49:19,2021-10-08T18:13:22,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-09,64.1,60.8,62.5,64.1,60.8,62.5,51.8,68.37,0,,12.5,,0,0,18.3,17.1,79,1026.8,94.8,9.9,252.4,10.9,4,,2021-10-09T06:50:27,2021-10-09T18:11:41,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-10,65.9,60.7,63.1,65.9,60.7,63.1,55.5,76.52,0,,0,,0,0,,13.6,81.3,1025.2,98.5,9.9,121.2,5.2,3,,2021-10-10T06:51:35,2021-10-10T18:10:01,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-11,69.2,62,64.3,69.2,62,64.3,58.8,82.34,0,,4.17,,0,0,,12.6,52.6,1020.6,83.8,9.8,200.2,8.6,6,,2021-10-11T06:52:44,2021-10-11T18:08:22,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-12,74,57.7,64.9,74,57.7,64.9,57.3,77.96,0,,0,,0,0,,9,143.2,1019.4,63.9,7,265.3,11.5,5,,2021-10-12T06:53:52,2021-10-12T18:06:43,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-13,76.9,59.8,67.6,76.9,59.8,67.7,56.4,68.92,0,,0,,0,0,,10.3,207.2,1015.6,38.8,9.9,276.4,11.9,5,,2021-10-13T06:55:01,2021-10-13T18:05:05,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-14,74.9,60.7,66.4,74.9,60.7,66.4,58.3,76.02,0,,0,,0,0,,12.2,208.1,1012.2,33.1,9.9,241.5,10.4,6,,2021-10-14T06:56:11,2021-10-14T18:03:28,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-10-15,69.1,60.9,64.6,69.1,60.9,64.6,61,88.48,0,,0,,0,0,,12.6,124.7,1013,80.2,9.9,288.3,11.4,6,,2021-10-15T06:57:20,2021-10-15T18:01:51,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-16,74,65,69.8,74,65,69.7,63.4,80.83,0,,8.33,,0,0,33.2,22.7,193.7,1007.6,90.5,9.9,210.8,9.1,5,,2021-10-16T06:58:30,2021-10-16T18:00:16,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-17,64.1,53,59.3,64.1,53,59.3,47.6,67.35,0.33,,29.17,,0,0,25.3,19.6,284.9,1004.5,57.1,9.7,270.4,11.7,7,,2021-10-17T06:59:41,2021-10-17T17:58:41,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,KBVY,72505914702"
boston,2021-10-18,61.1,48.8,53.9,61.1,43.1,53.2,38.3,57.28,0,,0,,0,0,26.4,19.4,292.8,1006.8,61.3,9.9,276.6,11.9,6,,2021-10-18T07:00:51,2021-10-18T17:57:07,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-19,63,46.8,53.6,63,40.5,51.2,36,53.26,0,,0,,0,0,34.2,18.1,275.2,1009.8,37.6,9.9,242.8,10.5,5,,2021-10-19T07:02:02,2021-10-19T17:55:35,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-20,72.1,53.8,60.8,72.1,53.8,60.8,47.9,63.63,0,,0,,0,0,20.8,15.8,219.3,1011.9,61.8,9.9,222.2,9.6,5,,2021-10-20T07:03:13,2021-10-20T17:54:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
boston,2021-10-21,74.1,58.7,66.5,74.1,58.7,66.5,49.8,56.14,0,,0,,0,0,17.2,14.7,228.1,1013.7,69.4,9.9,205.1,8.9,5,,2021-10-21T07:04:25,2021-10-21T17:52:32,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
